-6.430671246551910615e-03
6.763372751091355911e-03
1.257529468760160661e-02
2.638678214725480222e-03
-1.188431078058235432e-02
-1.258396065836449133e-02
3.133482257123628312e-03
1.676069453101950921e-02
1.013073105039395336e-02
-1.084578218371288170e-02
-2.057628353191216092e-02
-4.417851681804565479e-03
2.042846096134094680e-02
2.229877010326814998e-02
-5.752489413301823708e-03
-3.207610209892362840e-02
-2.037130047044222181e-02
2.315208919118394437e-02
4.727524279167767685e-02
1.113664560689415182e-02
-5.811273913161750515e-02
-7.482043866723736558e-02
2.460314856468326372e-02
2.062906600384064870e-01
3.506846591150407644e-01
3.506846591150407644e-01
2.062906600384064870e-01
2.460314856468326372e-02
-7.482043866723736558e-02
-5.811273913161750515e-02
1.113664560689415182e-02
4.727524279167767685e-02
2.315208919118394437e-02
-2.037130047044222181e-02
-3.207610209892362840e-02
-5.752489413301823708e-03
2.229877010326814998e-02
2.042846096134094680e-02
-4.417851681804565479e-03
-2.057628353191216092e-02
-1.084578218371288170e-02
1.013073105039395336e-02
1.676069453101950921e-02
3.133482257123628312e-03
-1.258396065836449133e-02
-1.188431078058235432e-02
2.638678214725480222e-03
1.257529468760160661e-02
6.763372751091355911e-03
-6.430671246551910615e-03
